make_model,location,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Fiat 500C,Spain,12290.0,Convertible,Used,Yes,38371.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,17990.0,Convertible,Pre-registered,Yes,15.0,Manual,Benzine,Dealer,999.0,6.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,0.0,52.0,0.0,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12490.0,Convertible,Used,Yes,33851.0,Manual,Benzine,Dealer,1200.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,4.9,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12290.0,Convertible,Used,Yes,38371.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,10271.0,Convertible,Used,Yes,57191.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,10500.0,Convertible,Used,Yes,70000.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.0,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14364.0,Convertible,Used,Yes,8420.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,10990.0,Convertible,Used,Yes,63490.0,Manual,Benzine,Dealer,1200.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,5.0,51.0,4.9,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12290.0,Convertible,Used,Yes,38371.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500,Spain,31600.0,Convertible,Used,Yes,6000.0,Automatic,Electric,Dealer,1200.0,1.0,0.0,Front,1,880.0,No,Part/Full Leather,1.0,efficient,0.0,87.0,2.359,Premium,Standard,Safety Premium Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,10754.0,Convertible,Used,Yes,73460.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,5.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14364.0,Convertible,Used,Yes,8420.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14490.0,Convertible,Used,Yes,22570.0,Manual,Benzine,Dealer,1200.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,5.0,51.0,4.9,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,10754.0,Convertible,Used,Yes,73460.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,5.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14490.0,Convertible,Used,Yes,22570.0,Manual,Benzine,Dealer,1200.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,5.0,51.0,4.9,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,11890.0,Convertible,Used,Yes,32235.0,Manual,Benzine,Dealer,1200.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,unefficient,6.0,51.0,4.9,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14364.0,Convertible,Used,Yes,8420.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Belgium,11499.0,Convertible,Used,No,87904.0,Manual,Benzine,Dealer,875.0,5.0,90.0,Front,1,970.0,No,Cloth,1.0,efficient,5.0,62.0,3.8,Standard,Standard,Safety Premium Package
Fiat 500C,Spain,12290.0,Convertible,Used,Yes,38371.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500,Spain,27000.0,Convertible,Pre-registered,Yes,0.0,Automatic,Electric,Dealer,1200.0,1.0,0.0,Front,1,980.0,No,Part/Full Leather,1.0,efficient,0.0,51.0,2.359,Premium,Standard,Safety Premium Package
Fiat 500C,Spain,15850.0,Convertible,Used,Yes,53510.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.4,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500,Spain,15500.0,Convertible,Used,Yes,59913.0,Manual,Benzine,Dealer,1200.0,5.0,115.0,Front,1,980.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,4.9,Premium,Standard,Safety Premium Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12617.0,Convertible,Used,Yes,82967.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,15409.0,Convertible,Used,Yes,61033.0,Automatic,Benzine,Dealer,875.0,5.0,99.0,Front,1,970.0,No,Cloth,1.0,efficient,4.0,63.0,3.8,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14364.0,Convertible,Used,Yes,8420.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,15500.0,Convertible,Used,Yes,59910.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Premium Plus Package
Fiat 500C,Spain,15409.0,Convertible,Used,Yes,61033.0,Automatic,Benzine,Dealer,875.0,5.0,99.0,Front,1,970.0,No,Cloth,1.0,efficient,4.0,63.0,3.8,Standard,Standard,Safety Standard Package
Fiat 500,Spain,15500.0,Convertible,Used,Yes,59913.0,Manual,Benzine,Dealer,1200.0,5.0,115.0,Front,1,980.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,4.9,Premium,Standard,Safety Premium Package
Fiat 500,Spain,15500.0,Convertible,Used,Yes,59913.0,Manual,Benzine,Dealer,1200.0,5.0,115.0,Front,1,980.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,4.9,Premium,Standard,Safety Premium Package
Fiat 500C,Spain,12150.0,Convertible,Used,Yes,49133.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,2,905.0,No,Cloth,1.0,efficient,8.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14364.0,Convertible,Used,Yes,8420.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,14364.0,Convertible,Used,Yes,8420.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,15409.0,Convertible,Used,Yes,61033.0,Automatic,Benzine,Dealer,875.0,5.0,99.0,Front,1,970.0,No,Cloth,1.0,efficient,4.0,63.0,3.8,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,15200.0,Convertible,Used,Yes,15000.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.4,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,15409.0,Convertible,Used,Yes,61033.0,Automatic,Benzine,Dealer,875.0,5.0,99.0,Front,1,970.0,No,Cloth,1.0,efficient,4.0,63.0,3.8,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,12990.0,Convertible,Used,Yes,30700.0,Manual,Benzine,Dealer,1200.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,4.0,51.0,5.0,Standard,Standard,Safety Standard Package
Fiat 500,Spain,14000.0,Convertible,Used,Yes,22642.0,Manual,Benzine,Dealer,1242.0,5.0,115.0,Front,1,905.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.0,Standard,Standard,Safety Standard Package
Fiat 500C,Spain,11299.0,Convertible,Used,Yes,46894.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,1.0,efficient,5.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500,Italy,15490.0,Coupe,Used,No,18505.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,4,865.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.1,Standard,Plus,Safety Standard Package
Fiat 500,Italy,13900.0,Coupe,Used,Yes,20000.0,Manual,Benzine,Dealer,899.0,5.0,119.0,Front,10,865.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,13900.0,Coupe,Used,No,39800.0,Manual,Benzine,Dealer,1242.0,5.0,108.0,Front,2,960.0,No,Cloth,1.0,unefficient,4.0,51.0,4.8,Standard,Plus,Safety Premium Plus Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,8000.0,Manual,Benzine,Dealer,1248.0,5.0,119.0,Front,9,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,25000.0,Manual,Benzine,Dealer,1248.0,5.0,119.0,Front,11,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,15000.0,Manual,Benzine,Dealer,1248.0,5.0,119.0,Front,5,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,25000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,12,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,12900.0,Coupe,Used,Yes,14000.0,Manual,Benzine,Dealer,899.0,5.0,119.0,Front,11,865.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,17000.0,Manual,Benzine,Dealer,1248.0,5.0,119.0,Front,11,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,23000.0,Manual,Benzine,Dealer,1248.0,5.0,119.0,Front,9,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,24000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,7,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,12000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,13,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,25000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,20000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,6,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Plus Package
Fiat 500,Italy,12900.0,Coupe,Used,Yes,24000.0,Manual,Benzine,Dealer,899.0,5.0,119.0,Front,12,865.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,9000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,9,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,25000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,10,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,11900.0,Coupe,Used,Yes,30000.0,Manual,Liquid/Natural Gas,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,28000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,15000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,9,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,No,11000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,28000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,7,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,11900.0,Coupe,Used,Yes,38000.0,Manual,Liquid/Natural Gas,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,23000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,11,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,32000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,28000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,11,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,10900.0,Coupe,Used,Yes,16000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,10,865.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,24000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,9,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,9800.0,Coupe,Used,No,24000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Germany,33333.0,Coupe,Demonstration,No,1200.0,Automatic,Benzine,Dealer,1242.0,1.0,119.0,Front,6,1365.0,Yes,Cloth,1.0,efficient,0.0,87.0,5.1,Premium,Plus,Safety Premium Package
Fiat 500,Netherlands,7490.0,Coupe,Used,No,121145.0,Manual,Benzine,Dealer,875.0,5.0,92.0,Front,2,905.0,No,Cloth,2.0,unefficient,9.0,51.0,4.0,Standard,Standard,Safety Standard Package
Fiat 500,Germany,17490.0,Coupe,Used,No,73000.0,Manual,Benzine,Dealer,1368.0,5.0,139.0,Front,13,865.0,Yes,Cloth,1.0,unefficient,5.0,118.0,6.0,Standard,Plus,Safety Premium Package
Fiat 500,Luxembourg,6900.0,Coupe,Used,No,120000.0,Manual,Diesel,Private seller,1300.0,5.0,110.0,Front,2,865.0,Yes,Part/Full Leather,2.0,unefficient,9.0,71.0,4.2,Standard,Standard,Safety Premium Package
Fiat Tipo,Germany,16800.0,Coupe,Used,No,23000.0,Manual,Benzine,Private seller,1368.0,6.0,117.0,Front,8,1395.0,Yes,Part/Full Leather,1.0,unefficient,2.0,88.0,4.6,Premium,Standard,Safety Premium Package
Fiat 500,Germany,17599.0,Coupe,Used,No,59390.0,Manual,Benzine,Dealer,1368.0,5.0,154.0,Front,11,865.0,Yes,Cloth,3.0,unefficient,3.0,107.0,6.7,Premium,Plus,Safety Premium Package
Fiat 500,Italy,8500.0,Coupe,Used,No,53000.0,Manual,Benzine,Private seller,1368.0,6.0,149.0,Front,5,930.0,No,Part/Full Leather,3.0,unefficient,13.0,74.0,6.3,Standard,Standard,Safety Premium Plus Package
Fiat Tipo,Italy,15300.0,Coupe,Used,No,90000.0,Manual,Liquid/Natural Gas,Private seller,1368.0,6.0,117.0,Front,2,1395.0,No,Part/Full Leather,1.0,efficient,5.0,88.0,4.6,Standard,Plus,Safety Premium Package
Fiat 500,Italy,8999.0,Coupe,Used,No,124000.0,Manual,Benzine,Private seller,875.0,5.0,99.0,Front,1,940.0,No,Part/Full Leather,1.0,efficient,6.0,77.0,4.2,Standard,Standard,Safety Premium Package
Fiat 500,Austria,16990.0,Coupe,Used,Yes,2816.0,Manual,Benzine,Dealer,999.0,5.0,119.0,Front,2,980.0,No,Part/Full Leather,1.0,efficient,1.0,52.0,5.3,Standard,Standard,Safety Premium Plus Package
Fiat 500C,Germany,9970.0,Coupe,Used,Yes,72000.0,Manual,Benzine,Dealer,1242.0,5.0,115.0,Front,9,980.0,No,Part/Full Leather,1.0,efficient,5.0,51.0,4.9,Premium,Plus,Safety Premium Package
Fiat 500,Austria,25700.0,Coupe,Demonstration,Yes,2400.0,Automatic,Electric,Dealer,1242.0,1.0,0.0,Front,1,865.0,Yes,Part/Full Leather,1.0,efficient,0.0,70.0,2.359,Standard,Standard,Safety Premium Package
Fiat 500,Austria,17979.0,Coupe,Used,Yes,5.0,Manual,Benzine,Dealer,999.0,6.0,119.0,Front,2,865.0,No,Part/Full Leather,1.0,efficient,0.0,51.0,5.1,Standard,Standard,Safety Premium Package
Fiat 500,Italy,9900.0,Coupe,Used,Yes,30000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,8,865.0,No,Part/Full Leather,1.0,unefficient,4.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,12500.0,Coupe,Used,No,50000.0,Manual,Benzine,Private seller,1200.0,5.0,119.0,Front,2,865.0,Yes,Part/Full Leather,1.0,unefficient,3.0,51.0,4.8,Standard,Plus,Safety Premium Package
Fiat 500,Germany,16790.0,Coupe,Used,No,5.0,Manual,Benzine,Dealer,999.0,6.0,106.0,Front,2,1136.0,No,Part/Full Leather,1.0,efficient,1.0,52.0,4.1,Standard,Plus,Safety Premium Package
Fiat 500,Italy,6400.0,Coupe,Used,No,212000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,4,865.0,No,Part/Full Leather,2.0,unefficient,14.0,51.0,5.1,Standard,Standard,Safety Premium Plus Package
Fiat 500,Italy,6999.0,Coupe,Used,No,142000.0,Manual,Benzine,Dealer,875.0,5.0,92.0,Front,4,900.0,No,Cloth,2.0,unefficient,11.0,63.0,4.0,Standard,Standard,Safety Premium Plus Package
Fiat 500,Italy,5500.0,Coupe,Used,No,160000.0,Manual,Diesel,Dealer,1248.0,5.0,110.0,Front,3,980.0,No,Cloth,1.0,unefficient,14.0,55.0,4.2,Standard,Standard,Safety Premium Plus Package
Fiat 500,Italy,11900.0,Coupe,Used,Yes,15000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,13,865.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Premium,Plus,Safety Premium Package
Fiat 500,Austria,16980.0,Coupe,Used,Yes,10553.0,Manual,Benzine,Dealer,999.0,5.0,119.0,Front,2,1005.0,No,Part/Full Leather,1.0,efficient,1.0,52.0,5.3,Standard,Standard,Safety Standard Package
Fiat 500,Italy,11900.0,Coupe,Used,Yes,7000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,11,865.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Austria,14990.0,Coupe,Used,Yes,13144.0,Manual,Benzine,Dealer,999.0,5.0,119.0,Front,2,1055.0,No,Part/Full Leather,1.0,unefficient,2.0,52.0,5.3,Standard,Standard,Safety Premium Package
Fiat 500,Austria,14990.0,Coupe,Used,Yes,9407.0,Manual,Benzine,Dealer,999.0,5.0,119.0,Front,2,1055.0,No,Part/Full Leather,1.0,unefficient,2.0,52.0,5.3,Standard,Plus,Safety Premium Package
Fiat 500,Italy,12900.0,Coupe,Used,Yes,2000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,9,865.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.1,Standard,Plus,Safety Premium Package
Fiat 500,Austria,30800.0,Coupe,Demonstration,Yes,16.0,Automatic,Electric,Dealer,0.0,1.0,0.0,Front,1,1365.0,No,Part/Full Leather,1.0,efficient,1.0,87.0,2.359,Standard,Plus,Safety Premium Package
Fiat 500X,Germany,19980.0,Off-Road/Pick-up,Used,No,5.0,Automatic,Benzine,Dealer,1332.0,6.0,130.0,Front,4,1320.0,Yes,Cloth,1.0,efficient,1.0,110.0,5.7,Standard,Plus,Safety Premium Package
Fiat 500X,Spain,13950.0,Off-Road/Pick-up,Used,Yes,90000.0,Manual,Diesel,Dealer,1600.0,6.0,109.0,Front,1,1320.0,No,Cloth,1.0,unefficient,5.0,88.0,4.1,Standard,Standard,Safety Standard Package
Fiat 500X,Belgium,26990.0,Off-Road/Pick-up,Used,Yes,10.0,Automatic,Benzine,Dealer,1332.0,6.0,137.0,Front,2,1320.0,Yes,Part/Full Leather,1.0,unefficient,1.0,110.0,5.8,Standard,Plus,Safety Premium Package
Fiat 500X,Spain,24490.0,Off-Road/Pick-up,Pre-registered,Yes,1.0,Automatic,Benzine,Dealer,1.0,6.0,138.0,Front,1,1320.0,No,Part/Full Leather,1.0,unefficient,0.0,110.0,5.6,Standard,Standard,Safety Standard Package
Fiat 500X,Belgium,17300.0,Off-Road/Pick-up,Used,No,54000.0,Automatic,Benzine,Dealer,1368.0,6.0,133.0,Front,3,1320.0,No,Part/Full Leather,2.0,unefficient,6.0,100.0,5.7,Standard,Standard,Safety Premium Package
Fiat 500X,Belgium,19990.0,Off-Road/Pick-up,Used,No,35000.0,Manual,Benzine,Dealer,999.0,6.0,130.0,4WD,11,1320.0,Yes,Part/Full Leather,1.0,unefficient,1.0,88.0,5.7,Premium,Plus,Safety Premium Package
Fiat 500X,Spain,29399.0,Off-Road/Pick-up,Pre-registered,Yes,1.0,Automatic,Benzine,Dealer,1500.0,6.0,138.0,Front,1,1320.0,No,Part/Full Leather,1.0,unefficient,0.0,97.0,5.9,Standard,Standard,Safety Standard Package
Fiat 500X,Belgium,14600.0,Off-Road/Pick-up,Used,Yes,75951.0,Manual,Benzine,Dealer,1368.0,6.0,139.0,Front,3,1295.0,No,Part/Full Leather,1.0,unefficient,5.0,104.0,6.0,Standard,Plus,Safety Premium Package
Fiat 500X,Belgium,21800.0,Off-Road/Pick-up,Used,Yes,22476.0,Automatic,Benzine,Dealer,1332.0,6.0,153.0,Front,4,1295.0,No,Part/Full Leather,1.0,unefficient,2.0,110.0,6.7,Standard,Plus,Safety Premium Package
Fiat 500X,Spain,15390.0,Off-Road/Pick-up,Used,Yes,23994.0,Manual,Benzine,Dealer,1598.0,6.0,138.0,Front,1,1320.0,No,Part/Full Leather,1.0,unefficient,3.0,88.0,5.9,Standard,Standard,Safety Standard Package
Fiat 500X,Germany,15465.0,Off-Road/Pick-up,Used,No,47000.0,Manual,Benzine,Dealer,1368.0,6.0,0.0,Front,3,1320.0,Yes,Cloth,2.0,unefficient,5.0,103.0,5.9,Standard,Standard,Safety Premium Package
Fiat 500X,Spain,17900.0,Off-Road/Pick-up,Used,Yes,15000.0,Manual,Benzine,Dealer,999.0,6.0,138.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,88.0,5.8,Standard,Standard,Safety Standard Package
Fiat 500X,Belgium,14990.0,Off-Road/Pick-up,Used,No,90000.0,Automatic,Benzine,Dealer,1368.0,6.0,139.0,Front,2,1320.0,No,Cloth,1.0,unefficient,7.0,100.0,6.0,Standard,Standard,Safety Premium Package
Fiat 500X,Belgium,20700.0,Off-Road/Pick-up,Used,Yes,10000.0,Manual,Benzine,Dealer,999.0,6.0,132.0,Front,5,1320.0,Yes,Part/Full Leather,1.0,unefficient,2.0,82.0,5.7,Premium,Plus,Safety Premium Package
Fiat 500X,Spain,15400.0,Off-Road/Pick-up,Used,Yes,42603.0,Manual,Diesel,Dealer,1248.0,6.0,109.0,Front,1,1320.0,No,Part/Full Leather,1.0,unefficient,3.0,70.0,4.1,Standard,Standard,Safety Standard Package
Fiat 500X,Germany,15870.0,Off-Road/Pick-up,Used,No,54836.0,Manual,Benzine,Dealer,1598.0,5.0,142.0,Front,4,1350.0,Yes,Part/Full Leather,1.0,unefficient,3.0,81.0,6.0,Premium,Plus,Safety Premium Package
Fiat 500X,Germany,16990.0,Off-Road/Pick-up,Used,Yes,47847.0,Automatic,Benzine,Dealer,1368.0,6.0,159.0,4WD,9,1505.0,No,Part/Full Leather,1.0,unefficient,7.0,125.0,6.7,Standard,Standard,Safety Premium Package
